"10,""Worst park experience ever - info on website did not match info in the park - guest services failed to explain how assistance pass worked - luckily a really nice ride operator explained it - can only ride rides with a fast pass but you can’t buy those or you have to spend almost as much as the ticket to get in. I check park notifications and COVID info to try to get a feel for how things would work - except neither one of those told you most of the rides only worked with virtual line which were never available - bought a dining pass but it didn’t work with mobile ordering so either had to stand in line for an hour or pay full price - there were park personnel standing everywhere with signs that said line starts here but nothing telling you what you were standing in line for - second day here the parks reached capacity before 9:30 am but they still keep letting people in - NO ONE WAS COMING FOR CITY WALK. - they were coming for the park but sure let’s let 100s of people in - this park has no idea how to work lines, their assistance pass system is horrifying, their surge pricing for fast passes is despicable - as they say - ONE STAR - DO NOT RECOMMEND."""	
"10,""??????It’s infested of people even with COVID, we came at 7:00am and its already everything at maxed capacity and you cannot enter any game, its a waste of your money and time, do not come, they should really give priority to tourists, they charge $250 for one park a day and residents can come any time."""	
"40,""Went for holidays and holiday parade etc. Not the same holiday feel as other parks this time of year.  Can probably do both parks somewhat easily with either fast pass or single rider. However, would recommend save money and use single rider rather than fast pass. Save the money. Single rider just as efficient.  I went around holidays and wait times and crowds were not bad at all. Didn't find anywhere appetizing for a meal at this park. Missed a water fountain show of some sort.  There are some fun rides , really cool but after awhile start to seem a little bit all the same after a while but great for first timers. First timers should love it!  Best Diagon Alley (not a ride) but don't miss ice cream shop there, though line is long. Escape from Gringots Hollywood Rip Rockit - Roller coaster choose own music Transformers Simpsons fun if never done Jimmy Fallon ride is a little different and fun Minions Shrek Fast and Furious is fun if never done before  Disappointing ET Men In Black Revenge of Mummy over too fast Annoying to always put bags/purses in lockers"""	
"10,""Went to Universal Studios and was disappointed. First the place was crowded, the line to get your temperature checked was extremely long. There was no safe distancing, no sanitizing stations and the mask issue was not enforced .  Walked out and demanded a refund. Stay away I& you care about your health."""	
"20,""Harry Potter pavilion is over crowded and nobody from the administration seems to take care about it. There is no way to keep the distance because nobody controls the amount of people who are coming into the Harry Potter part of the park. If you want to get infected go there"""	
"10,""I’ve been to Universal many, many times. This was my first Covid visit and as requested we all tried to maintain social distancing guidelines etc. Whilst ordering some ice cream at Harry Potter World I asked another guest to please maintain their distance and while ordering the employee rudely asked we order and “move, move”. When I asked to not yell and give me time to order she was abruptly rude and explosive. My response was simple: “this doesn’t happen at Disney”. The employee was not representative of an experience one pays good money for. You’d think the park would be extra appreciative of guests visiting during these Covid times but maybe it’s just wishful thinking on my part. Thumbs down for Universal Studios Orlando this time."""	
"20,""If you are a huge Harry Potter fan, those parts of the park you would highly appreciate. I would give it a 3/5 for that specifically.  However....be prepared to wait a minimum of an hour for every single ride. Went in at 9, was able to ride two rides before lunch time. Social distancing was highly enforced when waiting in line. When you exit the ride, the main common areas are out of control. You’re literally running into people because it’s so crowded. If you’re worried about COVID, you definitely don’t want to come here. Everyone has there mask on, and that’s about it.  We were willing to pay for a fast pass at its advertised base rate, but they increase the rate/day based on the demand. $190+ for a one day fast pass!?! No thanks! Virtual Lines on the app are a joke. Either it won’t let you pick a time at all or you pick a time, the app takes forever to load, and then it says the time you just clicked on isn’t available anymore. (My phone is a new, updated iPhone, so I know it’s in fine working condition)  Many of the rides are some variation of sitting in a seat and watching the action in 3D. At least Disney has more interactive, real rides"	
"50,""My family went to Universal Orlando Park for the Grandkids birthday we had a wonderful time. I was very please how they kept us safe. While waiting in line we saw the employee do very good cleaning"""	" not majority screen based with 3D glasses.  We’re going to try to go back at night to see if that helps ride times go down. If not, we’ll happily look at other things to do in Orlando and spend our money somewhere else."""
"10,""Right when you show up at opening you are greeted with at a minimum 50 minute lines for everything, so you ride 2 attractions by noon and then the rest of the lines are 2 or 3 hours at this point. Virtual lines??? Ha, no way of getting on those, even though we tried all day. And then other attractions are at full capacity. So we left and got lunch outside of universal, because if you eat there, its another hour wait. I know what you're thinking, we should have bought the express pass. We were going to but they jacked those prices up to $200 per person. We paid over $100 for a regular ticket, but we got to pay 3 tines that to get on the rides? Social distancing, forget about it. Shoulder to shoulder as you walk through the park. The only positive thing i can say is that the few attractions we were able to get on were fun, but not worth the time and money spent. They let in way to many people so that they can make their millions. Too bad, I was excited to go, but now we are trying to figure out what to do the rest of our trip."""	
"10,""Absolute waste of 700 dollers. Took 3 hours to get through one ride. Unless you can afford another 200 a piece for express plan on spending your entire time sitting on a sidewalk waiting to get on a ride. Staff does not care. Did one ride which took half the day and left. It is basically a glorified shopping mall that you really cant afford to shop in. Don't waste your time. Seven hundred for 4 people and did ONE RIDE."""	
"10,""If I could give zero stars, I would. We planned this trip as a Christmas gift for our 3 kids. By the time we got in the park, the lines were already 100+ minute wait time. We were told to sign up for the virtual lines but those were gone in seconds. We had a disability pass. When we used the disability pass, it was fine for Gringots but when we went back for our reserved time at Fast and Furious , we were told the ride was at capacity and we’d have to come back to try again. What’s the point of reserving a time, if they’re just going to turn us away. Then, we decided to forego the disability pass and just wait in the regular line, only to be told they were only taking Express pass and Virtual Line reservations. Basically, we paid $1100 for a glorified shopping mall. Not only that but the staff was extremely rude. We had to walk around for over an hour, to find somewhere to eat that wasn’t a two hour wait. By then we were nauseous and exhausted, only to be turned away at every ride we went too. At this point we had only been there for 4 hours and miserable. Our person with a disability took their mask off as they were exiting, only to be followed by a security person, who felt the need to pretend to do their job. We went to guest services to seek a refund, only to encounter more hassle because we purchased our tickets from a military facility. The manager, Ryan, told us we’d end up owing more money than we paid for the tickets. Or we’d have to wait 16 weeks for a 3rd party to refund us our money, just to find that to be incorrect after calling whatever number HE gave us. Ryan the manager also took our tickets, saying we’re surrendering them. Now we’re in Orlando, at Christmas, with no parks to go to. Not that we’d ever step foot in there, ever again! But boy oh boy, there was plenty of shopping to do. $80 for a Harry Potter backpack. $70 for a freaking sweatshirt. Thanks Universal for taking a massive dump on our Christmas. Finally, while they don’t seem to care much about social distancing they do have mask natzis all over. Don’t you dare take a drink while you’re waking. And by the way, feel free to smoke in their designated smoking in the CENTER OF THE PARK!"""	
"50,""Mardi Gras - I have never been to New Orléans Mardi Gras however this was so much fun and the food - oh it was so good, the parades were awesome and having park guest up on the floats throwing beads was fun. Great part atmosphere. I want to give a huge shout out to the cleaning cast members - as soon as the parade was over they were out there cleaning everything up so that wining minutes you had no idea a parade had just gone through."""	
"50,""Had a great time at Universal Studios Dec 14th - yes during a pandemic - arrived by 9am - temperature checked at City Walk entry"	
"30,""Its just as crowded as before covid. Hand sanitizer smells bad. Doesn't seem customer friendly. Not very clean safe or festive"""	" attractions opened at 10am. Fortunately they had an rest area where you can take off the mask while you wait. There was staff cleaning tables. Prior to attractions entry - staff administered hand sanitizer to EACH guest - young and old! Loved the extra pre-cautions!! There was also sanitizer upon exiting. NO single riders. Since I went alone, I had a ride to myself for Simpson and Minions rides. Fast & Furious - they seated every other row. . I saw - at least two attractions - where staff was getting ready to spray seats while we were exiting. Other attractions like Bourne Stuntacular, 3 seats were left vacant per family/group. Also, there were staff around the park with signs reminding everyone about masks. Again had a great time!"""
"50,""We visited in August 2017 staying at Sapphire Falls resort. Everything was wonderful. We were looking forward to going again this year, but due to COVID, it didn’t happen. So looking forward to returning when things are back to normal. The thing that impressed me most was the reasonable price of the hotel rooms. For the price we paid for 1 room at Disney world, we got 2 connecting rooms at Sapphire Falls. Unlike Disney, Universal does not try to suck every penny from your pocket. Hotel rooms, food, and park tickets are all more reasonable and the experience is just as good, if not better. Try Universal, stay in one of their hotels. You will be impressed."""	
"50,""So much for the family! Harry Potter World is a lot of fun. My son loved the NY ride and my daughter the Simpson's ride. Lots to do!"""	
"30,""I was part of the Orlando meetup group. Event was from 2-12 Friday and 3-130 am Saturday.  I’m not a large guest, but i am a 6 foot 1woman athletic build. My sister in law came and she is think on her bottom half of her body with a gut. So i researched what rides would accommodate and if you are a bigger person, rides such as spider man, transformers, jimmy kimmel, Simpsons, men in black should work out. Maybe even forbidden forest. I’ve seen bigger people manage to get on the hagrids ride as well. It all depends on body type. But the before rides for sure will work. Rides like the mummy and gringotts bank,not so much.  So i took my sister in law on forbidden Journey. The guy NEIL, tall African American guy was able to get her in the ride and had her relax her arms. The second time we got on they attempted to push it down once made us get off and didn’t even tell us what was happening. So i told them we’ve rode before, they offered a test seat. I said we did test seat and rode BEFORE. They attempted it again and then made us get off again.  So i went all the way down and found Neil and told him could He help us get on because we just rode, he got my sis in law again back on the ride.  They need to teach everyone how to help larger guests get on the rides. I understand there are restrictions and body types matter but to barely help, seen so many ppl get booted off. It was sad.  And what’s crazy is for the hagrids ride? Even hagrid wouldn’t fit. I really hope down the road they consider supporting more body types, there are so many bigger people walking universal than anyone else.  On Saturday"	
"50,""It’s a lot of walking but you don’t notice it, till the end of the night. We ate dinner in the park and found everything we needed. The rides are great and if you take lift, it’s pretty easy and fast to get into the park. I’d highly recommend going in December. The Christmas decorations make it more special. It’s also less packed. I do advise an express pass if you can afford it. It’s well worth it. We stood in line to get on the train for an hour and most rides had an hour wait time. If you want to hit every ride in one day, you will need an express pass. If you can’t afford it, I suggest getting to the park before the gates open and be the first in the gate to save time. Then take a big break for a few hours during power times and eat lunch or just rest a bit, then get back in lines after 6, to hit more rides. It’s a must experience. If your a Harry Potter fan this is an AWSOME time."""	" i waited 1 hour to ride gringotts bank and the ride broke and so we were stuck on the track and eventually forced to finish the ride the opposite way of the screen which messed up the experience.  I had no issues getting on ride but was asked to do test seat for hagrids which is possible it’s standard as they did ask if it was my first time. there was a moment i thought i wouldn’t be able to ride but i was able to click in.  If i didn’t have the meet up which allowed me to ride rides after the park closed, i would of never been able to experience hagrids.the lines are socialcdistances as much as they could have been and there are a ton of single riders due to COVID so you’re waiting longer than pre COVID times I’m sure. The virtual line didn’t work most of the time i was there. The line was so long some ppl waited hours for just a 3 minute experience. The experience is amazing but such a long line it goes so deep you have never seen how far the line can go until you’ve done this ride.  The park was at capacity most of the trip so if i didn’t have the meet up, i wouldn’t of been able to do much if anything at all. Unless you stay on a resort and can experience park early you’ll be on waitlist for basically everything and walking around with barely any place to sit. It was WAY too many people there for the park to say it was safe. Harry Potter world a disaster. The biggest attraction there obviously and no social distancing could possibly be done unless you were in gringotts bank waiting to ride the ride.  So if you’re going during COVID understand if you don’t go early and plan to spend all day there you will not be able to do much.  The last time i was here pre COVID and pre hagrids ride, i was able to do at least 10-13 rides in a day and eat twice and get butter beer 4 times. and i spent most of my day at Harry Potter world and rode express back and forth.  I tried to replicate that trip and it was impossible. I was there from 2-12 am. Because again the meet up started once park closed. I was only able to do 6 rides. Even with park closed it was just so many people and there is just So much walking.  Just prepare for a minimum 3 day trip so you can at least experience every ride you want ONCE.  So i rated this 3 out of 5 due to them not accommodating body types like they need to. (Disney is better at this). For literally allowing the park to be at capacity, you can’t do shut when this occurs FYI. I was even told if i left the park(which you have to, to get to other park if you have both tickets, if you choose not to do hogwarts express which was a 2 hour wait) i wouldn’t be able to re enter which wasn’t true at all.  Train your staff better on policies and getting people to snap into their seats safely , accommodate your larger guests and stop discriminating."""
"40,""Husband and I went in November and it was mostly great. You MUST have a smartphone as almost everything is done online, ie. food ordering, restaurant reservations, checking ride wait times, etc. so make sure phones are charged and someone is good at navigating this way. Maps are not available at all. I can see where it would be frustrating without a Fastpass, but fortunately we went on days that weren't busy. In order to see all of Harry Potter world, you must go to BOTH parks but you can't ride the train unless you have a Parkhopper pass, which we didn't so that was annoying. We can't ride all the crazy coasters anymore so it was extremely frustrating, downright DISCRIMINATING that we were refused on the Pterodactyl ride because we didn't have a child with us! If it's a weight issue than post a weight limit! I know parents of kids that weigh more than we do combined. Would've sat in different seats even. Complete B.S. that only some adults get to ride! Louie's had good Italian fast food and reasonably priced. Harry Potter Forbidden Journey was the coolest ride I've ever experienced! Loved King Kong too. Purchased a dinner/movie combo online before we went and of course it's a limited menu. Antojitos was decent, loved the live entertainment! So the next night we go to use our coupon & the sandwich shop had never heard of this deal but were very nice and accepted our tickets. Then we watched Guardians of the Galaxy on the big screen. A very nice way to unwind before heading back to our hotel. Overall we had a good time but have no plans on going back. Bucket list destination, check."""	
"50,""COVID-19 precautions were great! Had a fun time! Definitely worth my money! The Harry Potter section was fun and interactive!"""	
"40,""My husband and I are slowly but surely checking off Orlando theme parks to visit each time we are in Orlando. This year, we visited Universal Studios. My husband and I are in our twenties, and we went to the park with our friends. We enjoyed the park for about 4 hours then we were ready to go. I think with smaller children there are more attractions to visit plus during the pandemic many attractions were limited, or not even open. We entered the park right at opening and went straight for Gringotts which I highly recommend. There was hardly a line and this ride is awesome. I wasn't a Harry Potter fan until after this ride and wandering around Diagon Alley. The Transformers attraction was also a good time. We didn't make it on the Minion ride because of the line, but if I visit again, that would be a must. I am very impressed with the cleanliness of the park, especially during the pandemic. The bathrooms were remarkably clean for the number of people frequenting the park daily."""	
"50,""Go here if you’re in Orlando! We had to take some crazy timeshare tour by Westgate to get a discount on our tickets but after saying no 100x to the person trying to get us to get the timeshare we were on our way. Universal itself is amazing! So beautiful and definitely do Citywalk! The drinks, the food, the atmosphere is awesome!! Voodoo doughnuts was so good! Unfortunately hardly any of the Harry Potter rides were open on the Universal Orlando side but the one that was open was sooo good! I’m terrified of coasters but I would do it again! Had an awesome time here."""	
"40,""Let me begin by saying they should keep the safety measurements in place post Covid-19.  Hand sanitizer everywhere.  Staff holding sign to remind you to wear your mask and to wear it properly.  Blue ground markings to remind you to social distance.  Temperature taken prior to park entry.  Small wait times.  The most crowded area was Harry Potter area."""	
"50,""They are doing a great job with make visitors/guests fell safe! I can't wait to bring the kids back! 11/29/20 - 12/02/20 very low attendance."""	
"30,""I was extremely impressed when I first got to Universal! We were staying on the property and I liked how our temperature was taken daily before we could get on the bus to the parks. The bus limited capacity and mandated masks which made us feel quite comfortable. When you got to the park hand sanitizer stations were abundant as well as signage stating social distancing and mask rules. Lines were kept spread apart and aside from a few people who couldn’t follow those directions (which I quickly told to back up) most people abided by them.  Then came Harry Potter world. What a DISASTER. It was crowded, there was no social distancing unless it was in a line, and the only sign that there was a pandemic was that people were wearing face masks. Luckily we got early admission into the park by staying on property so we were able to bop on a couple HP rides before the gobs of people swarmed in. After 10am hit we left that part of the park simply for fear of being around so many people. No one was enforcing distancing which, I get, can be a near impossible task, but something more needed to be done. Maybe if the capacity into HP world itself was limited and virtual lines were always in effect it would have some crowd control. I really wanted to enjoy diagon alley, but since that park didn’t have early admission during the week we were barely able to. There were just too many people to feel safe there. It was so unfortunate.  We wound up cutting our trip short by 2 days because the weekend was coming and it was getting crowded. We left today (supposed to leave Monday) - went to the park for the early admission, changed our flight, and flew home. Today the lines were insane just to get into the park. There was a noted difference between early and general admission, albeit smaller today (Friday) than Wednesday and Thursday. As soon as the park opened for general admission it was like a wall of people went dashing for HP world. Seriously though, there was a roped off section by Dr Seuss landing and there was a giant crowd of people not following social distancing protocols AT ALL. Once 10am hit they swarmed in, some running, to get in line. It was crazy. I was so disappointed by that. I get it, Harry Potter is a money maker for the park, but allowing that many people to congregate in one small space is just ridiculous. Luckily we went during the week for the first part of our trip or I would not have lasted one day.  All in all we felt safe when we were in lines and walking around the park as long as it was during the hour of early admission or not in Harry Potter world. I sanitized on my own at the lockers before and after the rides and when sanitizer was given to me prior to boarding. It was, on average, 4 sanitizes per ride experience (3 of which were my own doing at park provided stations). So. Much. Sanitizer. When possible I would find a bathroom that was off the beaten path to go wash my hands the old fashion way. In bathrooms located in high traffic areas it was, for lack of a better saying, a sh*t show. There were people at every sink and hand dryer shoulder to shoulder. It was crazy. If you go, find a more secluded spot to relieve yourself and wash your hands.  Most of the staff did a good job making sure people were wearing masks properly, however, there were still several people wearing them under their nose.  Before we went I watched a ton of videos of people in the park but I guess I didn’t research enough inside Harry Potter world because that probably would have changed my mind."""	
"10,""Purchased a meal deal at citywalk and went to margaritaville. Worst decision I've ever made in my life. Waiter snatched my ticket from my table and never gave me my diet coke I asked 3 times for. Flagged down another waiter.  Very unpleased, waiter left a bad taste in my mouth."""	
"50,""Universal did an amazing job during this pandemic. The park was very clean. Everyone wore masks. We stayed on property which made it very convenient for kids to get to the parks."""	
"50,""Absolutely adore this place! Universal Parks are definitely my theme park of choice in Orlando area. Harry Potter world is just incredible, especially Diagonal Alley that’s in this specific park. It’s jaw-dropping, literally feels like you’ve been teleported into the movie. The Escape to Gringotts ride is a great ride too. The Mummy and Rip Ride Rockit are my other favorites, just great classic roller coasters with a little added touch. Men in Black is fun to get a change of pace and go shoot down some aliens. There are a bunch of fun virtual rides like the Minion ride, Transformers, Fast and Furious, Simpsons, Shrek and more. The ET ride, hidden at the way back is super cute too and a great one for the kiddos. They also have constant shows being performed and different movie characters walking around taking pictures and interacting with people. Covid-wise I feel that they have done a great job being organized and taking needed measures. If you aren’t wearing your mask properly they are sure to politely correct you. Social distancing in lines and on rides they make sure to separate each party. They also have “U Rest” areas where you can go sit and take your mask off and get a break from it, I think that’s super considerate and I definitely used those areas a few times in my visits. I just love Universal, even though everything is overpriced (like all theme parks) the experience is always worth it and such a great time."""	
"20,""Family of 5 (two adults, 8, 6 & 6) about $750 spent for one day ($657 +/- on tickets alone)  We were hoping to get the Veteran’s/Military discount but that doesn’t apply on Tuesdays.  Wow. What a disappointment.  Dede was working ET and was rude to my husband and 8-year-old son when the ride broke down today (Dec. 1). We were next in line to ride and got held up a while.  We couldn’t find a paper maps anywhere so we were looking down at our phones the whole time trying to get everything situated. Ordering food at one of the restaurants was very frustrating because it was done through the app.  We accidentally went past the time limit on the free lockers and had to pay about $30 extra for all of us. That just soured the experience—because everything was soooooooo expensive—we felt very nickeled and dimed for everything. And for what we paid, it was disappointing.  And for the kids and gift shops—most everything was $10+. There was a pair of plastic Minion glasses for $16 ?? and you can get a package of boys underwear (5 pairs) for $26!!! The same stuff they sell at Walmart!!!!  I know the prices are going to be marked up but it is just an exorbitant amount.  Please lower your prices so more families’ pockets won’t be pinched so bad and more kids can enjoy the parks!"""	
"10,""Due to the new """"virtual line"""" you will be discriminated against if you do not have a smartphone. Basically the people who are the richest with the fastest phone are the only ones that will be able to ride the new Hagrid ride. We talked to a family in line who all had the new Iphones and they were able to go on the ride multiple times because they reserved spots for their whole family on their different phones. Meanwhile I've gone to the park, paid for parking every time, and haven't been able to go on (I do have a smartphone, it's just not a very expensive fast one). If you call to give a review they say the best they can do is tell you is to go during the week (impossible for working families, I'm a teacher), get there early (I've done this every weekend I've gone), and keep refreshing the app (really takes away from the fun of universal to have to be staring at your phone constantly refreshing, just for you to never be able to get on the ride). I've been to Universal/IOA 5 times since this ride open and still have never been able to ride this ride because of the """"Virtual line"""". I've had to pay $26 every time for parking, but if you tell Universal that their only option is """"pay us more money for a more expensive pass that includes parking, then you can come up here more often, but you still may not get on the ride"""" I don't mind waiting 2+ hours to ride a ride I really want to ride. It's absolutely heartbreaking to not be able to get on the ride because your poor and don't have a good enough phone so they won't let you even get in line.  I called guest services to try to understand better how the line works and the lady I spoke to Mikayla was so rude, in the middle of me talking about my experience she cut me off and said """"Well if you let me finish I can tell you my tips (what I listed above)"""" Basically she didn't want to hear any feedback about the park, only read a script she is told to read to the customers. I asked to speak to someone else and she said she is capable of getting my message to others. I don't know how she plans to do that since she wouldn't even listen to my experience. I always loved Universal, but there current virtual line system, rude employees (some are very nice, but some are extremely rude), and lack of customer service (they used to be much better)."""	
"10,""Poorly advertised their adjusted conditions for what to expect when coming into the park. This was ran like a struggling company trying to make a dollar instead of a multi billion dollar company. Worse experience I have had at a park. Disney would never. I will never go back to Universal. I will be back at Disney because it runs and functions like a well oiled multi billion dollar company that cares about your experience."""	
"20,""They're trying but not enough. So many times it's impossible to social distance and way too many people take their masks off. Don't be surprised if you go and come back with covid. It sucks really the staff are nice and deserve the work but not enough is being done to keep you safe."""	
"50,""Our family of five spent the last 4 days at Universal Studios. It was our first time visiting Universal/Disney and it was such a great experience. Lots of great staff members and Universal but Lauren E on on the Hague’s ride went above and beyond!! She did all that she could to ensure that our family had a great experience. We rode this ride once daily for the last 4 days and Universal should be proud to have a wonderful employee like Lauren!"""	
"10,""Park is fine I would never stay at the Wyndham hotel ever. Terrible customer service and accommodations."""	
"10,""I really didn't enjoy this theme park. What a waste of money. But this is jut my opinion. The wait time for rides were extremely long and this was during the slow time."""	
"10,""Today my family and I spent the day there and was there for only 1 hour. Every ride was 60 to 120 wait time, the park was at its capacity. There were some employees and supervisors being rude to people, not greeting no one, no smile on their face. I felt this is a unhappy environment and unfair. It’s ridiculous the park keep allowing more people in and the park is full. There were a lot of undercover agents in secrets walking around with a evil look, one was watching me and I feel uncomfortable being there. My family and I deserve to be at another theme park that fits us better, too many secretive people undercover will watch you making it uncomfortable. 2020 is already difficult and now this park was the worst I’ve experienced. The Macy parade was cancelled, it was only two haunted houses and then a unexpected haunted house happened on Halloween. The boat anchor in front of the SpongeBob store look like two penis and the alien voice on the E.T sounds like it’s saying “Welcome home, you will d**”. I hope when I come back to this place, things will change, but for now, my family and I are going somewhere better."""	
"40,""Food and food service in park is pretty bad so get your food at one of the several restaurants on City Walk. Hard Rock is a standout. Park is clean with some very good rides. Friendly staff. The Harry Potter Hagrid motorcycle ride is the best coaster I have ever been on, hands down. Lots of 4D rides with Transformers, Spider-Man , and Harry Potter as the Standouts. The Simpsons 4D was good as well. The Rocking roller coaster was also a great ride. Shrek Theater ‘4D’ is dated and lame. King Kong 4D was decent. Fast and Furious is only worth it if there is no line."""	
"50,""My favorite ride here is Escape from Gringotts and the Mummy. For the family Men is black is really run."""	
"30,""I am going to give an honest review of both parks and our hotel. I know I will get some crappy canned response from Universal's Customer service as they really don't seem to care or want to really listen to what people are saying so just know that yeah yeah safety blah blah, comfortable guest experience blah sorry you blah blah, yeah i've heard and read it before so just don't with the canned response. Ok, here goes the review.  We decided to go and stay for 5 days, totally don't ever spend 5 days here, not worth it, We went to both parks, forwent the water park as i didn't want to get COVID from people not wearing masks (which is improbable at a water park) so first park I'm going to review is this one, Universal.  1st day we arrived we stopped first for lunch as we were hungry, we went to the Today Cafe, the food was awful, my husband has a disorder where he shakes, I asked the young woman to please not fill his drink all the way up as they don't have lids, what does she do, she OVERFILLS the cup so i had to hold his cup for him until he could get enough drink down where it wouldn't spill if he held the cup.  Here are the kudos, we did notice constant cleaning, all staff wearing gloves and masks signs everywhere and every guest wearing a mask or being told to wear one then handed one if they didn't have a proper mask (don't wear anything with a vent people, you will be told to remove it and given a paper mask to wear until you spend 10 bucks on one of theirs)  We rode a few rides as it was late in the day, one of them being the Mummy. I'm not young, i'm not skinny (i'm not so fat I need a scooter and i am not in the over size 18 jeans/pants) but I'm 49 and I have curves, boobs, hips etc, anyway to make a long story longer, we get on this ride, yes we fit, but we were thrown in the back of the car, then we were thrown around on the ride, seriously felt like my chunky butt was going to fly out of the car a few times, we never rode that again the rest of the time we were there, it was that bad.  We enjoyed pretty much all the rides, there were no real shows, it was very hot not super crowded so that was nice but here comes the rub: Harry Potters Escape from Gringotts, I have ridden this ride many times, we get up to the ride, i get in, the guy asks me to pull down on my bar, so i do, he tells me to keep pulling on it, ok so i push down, click click click, he says keep pushing at his point i'm in this thing so tight if i round a corner i puke up my organs, so i tell him i got it as far as i can push it, he then LOUDLY says well you don't fit, you're too big so unfortunately you can't ride but he can (meaning my husband who is bigger than i am) anyway i got little teens giving me the pitty look as i exit the vehicle and i shrug it off like ok fine i'm fat i'll go shop, well as i'm leaving I hear the same kid laughing so i turn and look at him and he's shooting me a look, well i think ok well he's a kid he has no manners life sucks i'm over it. Next day we go to the other Harry Potter at Islands of Adventure, I fit on the rides (well Hagrids wasn't working that day, but it worked a few days later and yup rode that neck breaking back hurting thrown you around holy crap i need a chiropractor now ride) shocker shocker, so i go back the next day to the Gringotts sit in the outside seat and i fit, not a problem, by this time i'm livid so we repeated the line and same kid working, i get in again with the """"you dont' fit"""" so i asked for another attendant to come over, and click click click, i fit. So here is the rub with this, the kid might be new, he might not have been pushing it correctly but I feel that Universal's rides discriminate against those who are larger, I noticed alot of larger men and women and children and it's not cheap to go and they would be turned away from rides because they are larger. It's not fair to them, Disney's rides accommodate those who are larger, i get it there needs to be a limit to size but for the girl who is a size 18/22 who has hips and can't ride, or the guy who is 6'2 250 pounds and can't ride, the body builders, I mean c'mon you gotta look at everyone and not just those who are a size 2. Universal needs to understand that people are bigger than they used to be. Ok rant about size and discrimation over.  I'm going to move on to food now, we ate at Krusty Burger, i took ONE bite of my burger and nearly threw up, it was AWFUL, like horrible awful the most disguisting thing i've ever eaten. The manager was kind and got me something else, burned chicken strip that were dry and just as bad. Don't eat here, seriously it's that bad. We also ate dinner at Lombard's, food was ok, salty but ok, but the waitress....i think she was half awake. We were there for 2 hours, TWO. It took her forever to take our order, forever to bring our drinks, and well you get the point. We ate at City Walk most of the time, food seemed to be a bit better.  Anyway both parks i would say do 2 day park to parks, you can cover the entire place in that space of time. If you want the water park, wait until this COVID stuff is over so you can actually enjoy it. Over all it was ok, we won't be going back any time soon as i feel it wasn't a good value.  Here's my note for Universal Management and HR: Universal, train your staff better, and please for the love of god, look at your reviews, seriously you have LOTS and i do mean LOTS of complaints about your rides, seat sizes and how your employees can be insensitive to those who are larger/taller. You need to really work on this, and no i don't want your canned response about safety ok, read that too many times on these reviews."""	
"50,""(Due to Pandemic) I wanted to know toll cost & locations. Unable to get B/4 leaving, I'm sharing, hoping to help someone else. GA to FL (SB) entering @ Wildwood FL off 75 . Only 1 manned toll gate @ Leesburg, $3.25, they offer change, only other toll is at exit 75A -unmanned with sign saying DO NOT STOP your tag will be charged. Cost is 80 Cents."""	
"50,""My review is based on our time of visit, we were there the week after Halloween and before the Christmas events start and during COVID. As such, the parks were not terribly crowded. Everyone was temp checked on the way in or at the resort, masks were mandatory, social distancing was (generally) observed. Everyone got hand sanitizer on every ride and I saw staff sanitizing seats too. They seemed to be doing everything they could to keep visitors safe. That being said, I loved our trip, we rode everything, although a few rides were not running. Defiantly get the app to keep tabs on line times. We managed to ride everything in two days."""	
"50,""Going to Disney in Orlando is a confusing and problematic affair. Above that the parks have been neglected for decades. But there is a new king in town and it is Universal Studios Florida. Both Universal Studios, the movie park and Islands of Adventure are worth a visit. Customer service does remind you to the old days when WDW was amazing. The team members are a delight and a spontaneous exploration of the stunning attractions and food offerings is just wonderful. Both parks offer Harry Potter themed lands and yes they are the new standard in theme park experiences with stunning decor and world class attraction and shows but the resort has so much more to offer and you would do yourself a disservice not to visit the many wonderful attractions these resorts have to offer. My favorites In Universal Studios: Harry Potter Escape from Gringotts, The Hogwarts Express (you need a 2 day or hopper pass for this one, take the 2 day pass and thank me later) The Jason Bourn stuntspectular, The Mummy, Man in Black, Transformers and E.T.. And please don't miss the Horror and Make-up show and The Blues Brothers. My favorites In Islands of Adventure: The Hulk, Spiderman, Popeye, Kong, Jurassic Park River Adventure, Hogwarts, Hagrids Motorbike Adventure and the high in the sky Seuss trolley train ride (especially at night when the Christmas decorations are up)."""	
